Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	MUTAGEN:C->S: Markedly reduced glycolytic activity; when associated with S-152 and S-247. Forms free radical-induced aggregates, but to a lesser extent than wild-type protein; when associated with S-156 and S-247.	2	12.5	0.0014627722465980358	P04406	16	2	20502	1281.375	0.22485774123084135	0.02121019757567152	0.01999122070350649
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	5	31.25	0.0017648369755078426	P04406, P62834, P02545, P02787	16	757	20666	8.531208718626155	0.14547477443563228	0.078535245410099	0.078535245410099
INTERPRO	IPR020831:GlycerAld/Erythrose_P_DH	2	12.5	0.002175909495429913	P04406	16	3	20667	861.1250000000001	0.1992324574341482	0.04438855370677022	0.04438855370677022
INTERPRO	IPR020829:GlycerAld_3-P_DH_cat	2	12.5	0.002175909495429913	P04406	16	3	20667	861.1250000000001	0.1992324574341482	0.04438855370677022	0.04438855370677022
INTERPRO	IPR020830:GlycerAld_3-P_DH_AS	2	12.5	0.002175909495429913	P04406	16	3	20667	861.1250000000001	0.1992324574341482	0.04438855370677022	0.04438855370677022
INTERPRO	IPR006424:Glyceraldehyde-3-P_DH_1	2	12.5	0.002175909495429913	P04406	16	3	20667	861.1250000000001	0.1992324574341482	0.04438855370677022	0.04438855370677022
INTERPRO	IPR020828:GlycerAld_3-P_DH_NAD(P)-bd	2	12.5	0.002175909495429913	P04406	16	3	20667	861.1250000000001	0.1992324574341482	0.04438855370677022	0.04438855370677022
UP_SEQ_FEATURE	DOMAIN:Glyceraldehyde 3-phosphate dehydrogenase NAD(P) binding	2	12.5	0.002193409242533706	P04406	16	3	20502	854.25	0.31755434542980265	0.02726094344291892	0.02569422255539484
UP_SEQ_FEATURE	SITE:Activates thiol group during catalysis	2	12.5	0.002193409242533706	P04406	16	3	20502	854.25	0.31755434542980265	0.02726094344291892	0.02569422255539484
GOTERM_BP_DIRECT	GO:0035606~peptidyl-cysteine S-trans-nitrosylation	2	12.5	0.0023160052589318286	P04406	16	3	19416	809.0000000000001	0.3518254696498162	0.43309298342025193	0.43309298342025193
GOTERM_MF_DIRECT	GO:0004365~glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	2	12.5	0.0023410665795085633	P04406	16	3	19208	800.3333333333333	0.1572611999274397	0.07592692769892492	0.0728066429989691
SMART	SM00846:Gp_dh_N	2	12.5	0.002806622008145798	P04406	11	3	10680	647.2727272727273	0.052000013697225955	0.053325818154770166	0.053325818154770166
GOTERM_MF_DIRECT	GO:0035605~peptidyl-cysteine S-nitrosylase activity	2	12.5	0.003120284699955819	P04406	16	4	19208	600.25	0.2039847177498112	0.07592692769892492	0.0728066429989691
GOTERM_CC_DIRECT	GO:0097452~GAIT complex	2	12.5	0.0036242351116046283	P04406	16	5	20666	516.65	0.276129559445057	0.10751897497760397	0.10751897497760397
UP_SEQ_FEATURE	MOTIF:[IL]-x-C-x-x-[DE] motif	2	12.5	0.004382327520334907	P04406	16	6	20502	427.125	0.5342939803901688	0.05083499923588492	0.047913447555661653
PIR_SUPERFAMILY	PIRSF000149:GAP_DH	2	12.5	0.005149322373615669	P04406	6	2	1940	323.3333333333333	0.03050092164299445	0.030895934241694015	0.030895934241694015
INTERPRO	IPR036291:NAD(P)-bd_dom_sf	3	18.75	0.0059247976645325105	P04406, P52209	16	161	20667	24.06871118012422	0.45454050489555065	0.10072156029705268	0.10072156029705268
GOTERM_MF_DIRECT	GO:0019828~aspartic-type endopeptidase inhibitor activity	2	12.5	0.006231480410563322	P04406	16	8	19208	300.125	0.3663897935427194	0.11372451749278063	0.10905090718485815
GOTERM_CC_DIRECT	GO:0031982~vesicle	3	18.75	0.006360668338026149	P04406, P02787	16	167	20666	23.20284431137725	0.43328998226880167	0.1289956900871118	0.1289956900871118
UP_KW_PTM	KW-0013~ADP-ribosylation	3	18.75	0.0065887586566804116	P04899, P04406	13	148	14268	22.24740124740125	0.09440075492939481	0.05271006925344329	0.04612131059676288
GOTERM_CC_DIRECT	GO:0005829~cytosol	10	62.5	0.007246948881298414	P35749, P04899, P04406, P52209, P62834, P30086, P02545, Q9Y2J8, Q06323	16	5576	20666	2.3164006456241033	0.4765568581583942	0.1289956900871118	0.1289956900871118
UP_SEQ_FEATURE	CARBOHYD:(Microbial infection) N-beta-linked (GlcNAc) arginine	2	12.5	0.008746725325496512	P04406	16	12	20502	213.5625	0.7831664407136745	0.09512063791477457	0.08965393458633925
GOTERM_BP_DIRECT	GO:0051873~killing by host of symbiont cells	2	12.5	0.009234018860359449	P04406	16	12	19416	202.25000000000003	0.8235615912120468	0.8633807634436085	0.8633807634436085
UP_KW_MOLECULAR_FUNCTION	KW-0560~Oxidoreductase	4	25.0	0.009509210286108178	P04406, P52209, P11310	10	622	11859	7.626366559485531	0.10832765321787885	0.11411052343329814	0.11411052343329814
GOTERM_MF_DIRECT	GO:0016620~oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	2	12.5	0.011654276448012079	P04406	16	15	19208	160.06666666666666	0.5750392838080092	0.17015243614097633	0.1631598702721691
GOTERM_CC_DIRECT	GO:0031965~nuclear membrane	3	18.75	0.014970261356507695	P04406, P02545	16	261	20666	14.846264367816092	0.7387889977974644	0.2220588767881975	0.2220588767881975
GOTERM_BP_DIRECT	GO:0048260~positive regulation of receptor-mediated endocytosis	2	12.5	0.01762856631927946	P02787, P01024	16	23	19416	105.52173913043478	0.9640614455550408	0.9028587443092035	0.9028587443092035
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	3	18.75	0.025444198422603162	P04899, P62834, P05023	11	226	8865	10.69790828640386	0.9349104322167999	1.0	1.0
GOTERM_BP_DIRECT	GO:0010951~negative regulation of endopeptidase activity	2	12.5	0.02595669271228912	P04406	16	34	19416	71.38235294117646	0.9926863215936035	0.9028587443092035	0.9028587443092035
KEGG_PATHWAY	hsa04820:Cytoskeleton in muscle cells	3	18.75	0.026719416799747524	P35749, P02545, P05023	11	232	8865	10.421238244514106	0.9433455156101348	1.0	1.0
GOTERM_BP_DIRECT	GO:0050832~defense response to fungus	2	12.5	0.02746379957032485	P04406	16	36	19416	67.41666666666667	0.9945250507725802	0.9028587443092035	0.9028587443092035
UP_KW_BIOLOGICAL_PROCESS	KW-0324~Glycolysis	2	12.5	0.027991949539080803	P04406	10	36	11434	63.522222222222226	0.4645277590966783	0.31000699305190865	0.31000699305190865
GOTERM_MF_DIRECT	GO:0097718~disordered domain specific binding	2	12.5	0.028518090280099048	P04406	16	37	19208	64.89189189189189	0.8790141988413191	0.2974029414924615	0.28518090280099045
GOTERM_MF_DIRECT	GO:0051287~NAD binding	2	12.5	0.028518090280099048	P04406	16	37	19208	64.89189189189189	0.8790141988413191	0.2974029414924615	0.28518090280099045
GOTERM_BP_DIRECT	GO:0032481~positive regulation of type I interferon production	2	12.5	0.028968729763931663	P04406	16	38	19416	63.86842105263158	0.9959016282523213	0.9028587443092035	0.9028587443092035
UP_SEQ_FEATURE	ACT_SITE:Nucleophile	3	18.75	0.03127755852317804	P04406, Q9Y2J8	16	384	20502	10.0107421875	0.9960309299001707	0.3201350107666458	0.30173644692948226
UP_SEQ_FEATURE	BINDING:in other chain	2	12.5	0.03456038713004582	P52209, P11310	16	48	20502	53.390625	0.9978012801535356	0.3340837422571096	0.3148835271848619
UP_KW_BIOLOGICAL_PROCESS	KW-0391~Immunity	4	25.0	0.03476431338254518	A0A0B4J1X5, P04406, P01024	10	971	11434	4.710195674562307	0.540871612999019	0.31000699305190865	0.31000699305190865
UP_KW_PTM	KW-0558~Oxidation	2	12.5	0.03558486608921427	P04406	13	43	14268	51.048300536672635	0.41928873249744303	0.18978595247580943	0.16606270841633325
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	2	12.5	0.03869792111624745	P04406	16	51	19416	47.588235294117645	0.9993765554374269	0.9590006948920583	0.9590006948920583
UP_KW_BIOLOGICAL_PROCESS	KW-0399~Innate immunity	3	18.75	0.04227368087071482	P04406, P01024	10	428	11434	8.014485981308411	0.6133559849703518	0.31000699305190865	0.31000699305190865
GOTERM_BP_DIRECT	GO:0016241~regulation of macroautophagy	2	12.5	0.043157562176789246	P04406	16	57	19416	42.578947368421055	0.9997386874909693	0.9590006948920583	0.9590006948920583
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	2	12.5	0.049073717005601765	P04406	16	65	19416	37.33846153846154	0.9999180665632926	0.9590006948920583	0.9590006948920583
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	2	12.5	0.051283459619896166	P04406	16	68	19416	35.69117647058823	0.999946970158558	0.9590006948920583	0.9590006948920583
UP_KW_PTM	KW-0702~S-nitrosylation	2	12.5	0.05413849501393047	P04406	13	66	14268	33.25874125874126	0.5660764096367593	0.21655398005572188	0.18948473254875664
GOTERM_BP_DIRECT	GO:0071346~cellular response to type II interferon	2	12.5	0.058614703781703116	P04406	16	78	19416	31.115384615384617	0.9999875690078865	0.9831447034501823	0.9831447034501823
GOTERM_CC_DIRECT	GO:0035578~azurophil granule lumen	2	12.5	0.06407398609311162	Q9Y2J8, P01024	16	91	20666	28.38736263736264	0.9972426293142502	0.655311509874812	0.655311509874812
KEGG_PATHWAY	hsa04978:Mineral absorption	2	12.5	0.06675074060264223	P02787, P05023	11	61	8865	26.423248882265277	0.999339684762708	1.0	1.0
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	2	12.5	0.06734239616981473	P04406	16	90	19416	26.96666666666667	0.9999978219993483	0.9831447034501823	0.9831447034501823
GOTERM_BP_DIRECT	GO:0031640~killing of cells of another organism	2	12.5	0.06951248796909869	P04406	16	93	19416	26.096774193548388	0.9999985911244184	0.9831447034501823	0.9831447034501823
GOTERM_CC_DIRECT	GO:0042470~melanosome	2	12.5	0.07290811288421026	P35749, P05023	16	104	20666	24.838942307692307	0.9988144292504386	0.655311509874812	0.655311509874812
GOTERM_BP_DIRECT	GO:0017148~negative regulation of translation	2	12.5	0.07383854075268564	P04406	16	99	19416	24.515151515151512	0.9999994105950876	0.9831447034501823	0.9831447034501823
GOTERM_CC_DIRECT	GO:0005811~lipid droplet	2	12.5	0.07561060894162254	P04406	16	108	20666	23.91898148148148	0.9990856956658583	0.655311509874812	0.655311509874812
UP_KW_DISEASE	KW-0144~Charcot-Marie-Tooth disease	2	12.5	0.07827278913235733	P02545, P05023	7	65	4820	21.186813186813186	0.7285820662370285	1.0	1.0
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	8	50.0	0.07850842910317254	P04899, A0A0B4J1X5, P04406, P62834, P02787, P05023, P01024	16	5534	20666	1.8671846765449944	0.9993085963609152	0.655311509874812	0.655311509874812
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	2	12.5	0.07886187460830339	P04406	16	106	19416	22.89622641509434	0.999999786828214	0.9831447034501823	0.9831447034501823
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	2	12.5	0.08099355740025765	P02787, P01024	16	116	20666	22.26939655172414	0.999456309829163	0.655311509874812	0.655311509874812
KEGG_PATHWAY	hsa04971:Gastric acid secretion	2	12.5	0.08253782423979893	P04899, P05023	11	76	8865	21.20813397129187	0.9998917704447169	1.0	1.0
KEGG_PATHWAY	hsa05133:Pertussis	2	12.5	0.08462450618007494	P04899, P01024	11	78	8865	20.664335664335667	0.9999149794652701	1.0	1.0
GOTERM_BP_DIRECT	GO:0009617~response to bacterium	2	12.5	0.08670433489401291	Q9C002, P01024	16	117	19416	20.743589743589745	0.9999999569145028	1.0	1.0
GOTERM_BP_DIRECT	GO:0031647~regulation of protein stability	2	12.5	0.09659552740017449	P02545, P02787	16	131	19416	18.52671755725191	0.999999994376869	1.0	1.0
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	2	12.5	0.0994031637583394	P04406	16	135	19416	17.977777777777778	0.9999999968581317	1.0	1.0
